time,event_type,pair,side,price,size,is_snapshot,trade_id
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16858919.000000,0.030000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,bid,16854739.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,bid,16854574.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,bid,16852648.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,bid,16851958.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,bid,16853176.000000,0.030000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,bid,16852119.000000,0.010000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,bid,16842823.000000,0.005000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,bid,16821788.000000,0.002370,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16858132.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16858160.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16858349.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16858680.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16858681.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16858682.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16933641.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16933642.000000,0.000000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16858436.000000,0.009695,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16858653.000000,0.010084,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16859324.000000,0.200000,true,
2025-08-03 14:01:28.537767+00,book,btc_jpy,ask,16933964.000000,0.002370,true,
2025-08-03 14:01:28.895715+00,book,btc_jpy,bid,16852649.000000,0.040000,true,
2025-08-03 14:01:28.895715+00,book,btc_jpy,ask,16933965.000000,0.002370,true,
2025-08-03 14:01:28.895715+00,book,btc_jpy,bid,16854973.000000,0.039945,true,
2025-08-03 14:01:28.895715+00,book,btc_jpy,bid,16850734.000000,0.018000,true,
2025-08-03 14:01:28.895715+00,book,btc_jpy,bid,16842823.000000,0.010000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16858694.000000,0.030000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16858173.000000,0.003000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16933984.000000,0.000000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16865175.000000,0.000000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16858919.000000,0.000000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16858653.000000,0.000000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,bid,16842823.000000,0.005000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,bid,16852157.000000,0.015000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,bid,16852934.000000,0.030000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,bid,16851560.000000,0.000000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,bid,16853176.000000,0.000000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,bid,16852053.000000,0.000000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16933957.000000,0.002370,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16864913.000000,0.015000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16859323.000000,0.060000,true,
2025-08-03 14:01:29.241002+00,book,btc_jpy,ask,16859297.000000,0.010083,true,
2025-08-03 14:01:29.581879+00,book,btc_jpy,ask,16861509.000000,0.000000,true,
2025-08-03 14:01:29.581879+00,book,btc_jpy,ask,16861504.000000,0.042100,true,
2025-08-03 14:01:29.581879+00,book,btc_jpy,ask,16860913.000000,0.020000,true,
2025-08-03 14:01:29.581879+00,book,btc_jpy,bid,16851586.000000,0.020000,true,
2025-08-03 14:01:29.581879+00,book,btc_jpy,bid,16851920.000000,0.010000,true,
2025-08-03 14:01:29.581879+00,book,btc_jpy,bid,16852119.000000,0.000000,true,
2025-08-03 14:01:29.581879+00,book,btc_jpy,bid,16852181.000000,0.000000,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,bid,16854973.000000,0.000000,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,ask,16933948.000000,0.002370,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,ask,16858648.000000,0.010000,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,ask,16858368.000000,0.030000,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,ask,16933975.000000,0.000000,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,ask,16858694.000000,0.000000,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,bid,16852569.000000,0.030000,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,bid,16854652.000000,0.039945,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,bid,16842823.000000,0.000000,true,
2025-08-03 14:01:29.92876+00,book,btc_jpy,bid,16852934.000000,0.000000,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,bid,16851920.000000,0.000000,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,ask,16865093.000000,0.015000,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,ask,16864913.000000,0.000000,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,bid,16821798.000000,0.002370,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,bid,16821799.000000,0.002370,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,bid,16842823.000000,0.005000,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,bid,16852451.000000,0.015000,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,bid,16852157.000000,0.000000,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,bid,16821778.000000,0.000000,true,
2025-08-03 14:01:30.284605+00,book,btc_jpy,bid,16821779.000000,0.000000,true,
2025-08-03 14:01:30.478241+00,trade,btc_jpy,buy,16858173.000000,0.003000,false,291007088
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16859915.000000,0.009695,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16884999.000000,0.010000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16862031.000000,0.020000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16881372.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16863716.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16861874.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16861711.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16861504.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16860913.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16860681.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16859325.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16859324.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16859323.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16858648.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16858436.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,ask,16858368.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16847118.000000,0.042000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16852543.000000,0.010000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16853690.000000,0.030000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16854653.000000,0.040000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16856412.000000,0.020000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16821786.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16840581.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16846727.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16847335.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16850179.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16850195.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16850734.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16851384.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16851559.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16851586.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16852569.000000,0.000000,true,
2025-08-03 14:01:30.654361+00,book,btc_jpy,bid,16852649.000000,0.000000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,ask,16870738.000000,0.065497,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,ask,16863667.000000,0.111833,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,ask,16862982.000000,0.002400,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,ask,16862980.000000,0.004700,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,ask,16859522.000000,0.030000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,ask,16859728.000000,0.000000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,ask,16859726.000000,0.000000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,ask,16858173.000000,0.000000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16821806.000000,0.002370,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16842839.000000,0.050000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16844744.000000,0.005000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16846501.000000,0.020000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16847336.000000,0.010000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16851588.000000,0.018000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16853074.000000,0.020000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16853333.000000,0.047534,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16853514.000000,0.111833,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16855590.000000,0.039945,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16840983.000000,0.000000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16844622.000000,0.000000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16851436.000000,0.000000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16854652.000000,0.000000,true,
2025-08-03 14:01:31.014147+00,book,btc_jpy,bid,16856412.000000,0.000000,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,ask,16864695.000000,0.015000,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,ask,16863824.000000,0.047534,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,ask,16863066.000000,0.042100,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,ask,16862804.000000,0.029899,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,ask,16862030.000000,0.260000,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,ask,16861619.000000,0.010000,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,ask,16861288.000000,0.037297,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,ask,16862623.000000,0.000000,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,ask,16859297.000000,0.000000,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,bid,16852029.000000,0.122022,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,bid,16852383.000000,0.015000,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,bid,16842823.000000,0.000000,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,bid,16847118.000000,0.000000,true,
2025-08-03 14:01:31.374347+00,book,btc_jpy,bid,16850693.000000,0.000000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,ask,16865766.000000,0.144511,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,ask,16862030.000000,0.060000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,ask,16862004.000000,0.010082,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,ask,16861033.000000,0.010000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,ask,16865093.000000,0.000000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,ask,16859915.000000,0.000000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,ask,16859522.000000,0.000000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16821808.000000,0.002370,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16842324.000000,0.035600,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16851486.000000,0.029000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16852214.000000,0.144511,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16853148.000000,0.010000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16855591.000000,0.040000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16821788.000000,0.000000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16852451.000000,0.000000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16852543.000000,0.000000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16853690.000000,0.000000,true,
2025-08-03 14:01:31.725395+00,book,btc_jpy,bid,16854653.000000,0.000000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16861288.000000,0.000000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16933938.000000,0.002370,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16933937.000000,0.002370,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16891077.000000,0.010000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16865865.000000,0.015000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16862779.000000,0.020000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16862030.000000,0.160000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16860671.000000,0.009695,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16859820.000000,0.030000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16933965.000000,0.000000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16933964.000000,0.000000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16889179.000000,0.000000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,ask,16862031.000000,0.000000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,bid,16852544.000000,0.005000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,bid,16853196.000000,0.015000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,bid,16853675.000000,0.020000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,bid,16853981.000000,0.030000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,bid,16856216.000000,0.039945,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,bid,16821757.000000,0.000000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,bid,16853074.000000,0.000000,true,
2025-08-03 14:01:32.085802+00,book,btc_jpy,bid,16855590.000000,0.000000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,ask,16862044.000000,0.037297,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,ask,16862030.000000,0.050000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,ask,16861032.000000,0.110000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,ask,16860142.000000,0.030000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,ask,16933957.000000,0.000000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,ask,16870738.000000,0.000000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,ask,16859820.000000,0.000000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16823647.000000,0.010000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16843085.000000,0.050000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16853697.000000,0.010000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16854284.000000,0.030000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16842839.000000,0.000000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16846501.000000,0.000000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16850732.000000,0.000000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16851588.000000,0.000000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16852544.000000,0.000000,true,
2025-08-03 14:01:32.449971+00,book,btc_jpy,bid,16853981.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16933941.000000,0.002370,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16933928.000000,0.002370,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16866920.000000,0.015000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16861032.000000,0.210000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16860693.000000,0.050000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16933948.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16865865.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16862030.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16862004.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16861033.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,ask,16860142.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16733959.000000,0.020000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16853056.000000,0.020600,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16853129.000000,0.020000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16853769.000000,0.010000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16853982.000000,0.040000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16854240.000000,0.015000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16853148.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16853196.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16853675.000000,0.000000,true,
2025-08-03 14:01:32.805582+00,book,btc_jpy,bid,16855591.000000,0.000000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,ask,16871208.000000,0.065497,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,ask,16861005.000000,0.010082,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,ask,16859999.000000,0.031000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16843307.000000,0.050000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16853150.000000,0.018000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16854133.000000,0.030000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16856130.000000,0.039945,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16821799.000000,0.000000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16842324.000000,0.000000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16843085.000000,0.000000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16844744.000000,0.000000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16854284.000000,0.000000,true,
2025-08-03 14:01:33.170449+00,book,btc_jpy,bid,16856216.000000,0.000000,true,
2025-08-03 14:01:33.542361+00,book,btc_jpy,ask,16861025.000000,0.010000,true,
2025-08-03 14:01:33.542361+00,book,btc_jpy,bid,16821818.000000,0.002370,true,
2025-08-03 14:01:33.542361+00,book,btc_jpy,bid,16821819.000000,0.002370,true,
2025-08-03 14:01:33.542361+00,book,btc_jpy,bid,16844037.000000,0.035600,true,
2025-08-03 14:01:33.542361+00,book,btc_jpy,bid,16846524.000000,0.020000,true,
2025-08-03 14:01:33.542361+00,book,btc_jpy,bid,16733959.000000,0.000000,true,
2025-08-03 14:01:33.542361+00,book,btc_jpy,bid,16821798.000000,0.000000,true,
2025-08-03 14:01:33.542361+00,book,btc_jpy,bid,16853769.000000,0.000000,true,
2025-08-03 14:01:33.542361+00,book,btc_jpy,bid,16853982.000000,0.000000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,ask,16866464.000000,0.015000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,ask,16860015.000000,0.030000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,ask,16859999.000000,0.001000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,ask,16866920.000000,0.000000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,ask,16861025.000000,0.000000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16821592.000000,0.002370,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16844744.000000,0.005000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16853880.000000,0.015000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16854120.000000,0.030000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16854285.000000,0.040000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16856137.000000,0.039945,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16821806.000000,0.000000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16844037.000000,0.000000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16853150.000000,0.000000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16854133.000000,0.000000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16854240.000000,0.000000,true,
2025-08-03 14:01:33.977547+00,book,btc_jpy,bid,16856130.000000,0.000000,true,
2025-08-03 14:01:34.329086+00,book,btc_jpy,ask,16871208.000000,0.000000,true,
2025-08-03 14:01:34.329086+00,book,btc_jpy,bid,16843529.000000,0.050000,true,
2025-08-03 14:01:34.329086+00,book,btc_jpy,bid,16844744.000000,0.010000,true,
2025-08-03 14:01:34.329086+00,book,btc_jpy,bid,16843307.000000,0.000000,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,ask,16933917.000000,0.002370,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,ask,16860995.000000,0.010000,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,ask,16859977.000000,0.030000,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,ask,16933937.000000,0.000000,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,ask,16860015.000000,0.000000,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,bid,16821828.000000,0.002370,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,bid,16853131.000000,0.018000,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,bid,16853759.000000,0.010000,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,bid,16854051.000000,0.030000,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,bid,16821808.000000,0.000000,true,
2025-08-03 14:01:34.83761+00,book,btc_jpy,bid,16854120.000000,0.000000,true,
2025-08-03 14:01:35.184071+00,book,btc_jpy,ask,16933918.000000,0.002370,true,
2025-08-03 14:01:35.184071+00,book,btc_jpy,ask,16933938.000000,0.000000,true,
2025-08-03 14:01:35.184071+00,book,btc_jpy,bid,16843459.000000,0.035600,true,
2025-08-03 14:01:35.184071+00,book,btc_jpy,bid,16844744.000000,0.005000,true,
2025-08-03 14:01:35.184071+00,book,btc_jpy,bid,16853131.000000,0.036000,true,
2025-08-03 14:01:35.184071+00,book,btc_jpy,bid,16856140.000000,0.039945,true,
2025-08-03 14:01:35.184071+00,book,btc_jpy,bid,16856137.000000,0.000000,true,
2025-08-03 14:01:35.538531+00,book,btc_jpy,ask,16933941.000000,0.000000,true,
2025-08-03 14:01:35.538531+00,book,btc_jpy,ask,16859977.000000,0.000000,true,
2025-08-03 14:01:35.538531+00,book,btc_jpy,bid,16853131.000000,0.018000,true,
2025-08-03 14:01:35.538531+00,book,btc_jpy,bid,16854051.000000,0.000000,true,
2025-08-03 14:01:36.251487+00,book,btc_jpy,ask,16933910.000000,0.002370,true,
2025-08-03 14:01:36.251487+00,book,btc_jpy,ask,16860013.000000,0.030000,true,
2025-08-03 14:01:36.251487+00,book,btc_jpy,bid,16854070.000000,0.030000,true,
2025-08-03 14:01:36.251487+00,book,btc_jpy,bid,16835803.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,ask,16933908.000000,0.002370,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,ask,16871741.000000,0.065497,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,ask,16861032.000000,0.110000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,ask,16860123.000000,0.100000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,ask,16860038.000000,0.030000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,ask,16933928.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,ask,16863066.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,ask,16860013.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16821602.000000,0.002370,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16821839.000000,0.002370,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16836543.000000,0.010000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16839908.000000,0.010000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16843839.000000,0.050000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16844744.000000,0.010000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16854046.000000,0.030000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16856230.000000,0.039945,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16821585.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16821818.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16821819.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16832437.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16843529.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16854070.000000,0.000000,true,
2025-08-03 14:01:36.611621+00,book,btc_jpy,bid,16856140.000000,0.000000,true,
2025-08-03 14:01:36.962293+00,book,btc_jpy,ask,16860038.000000,0.000000,true,
